Date,Estimated revenue (USD)
2022-08-31,38.438
2022-09-01,35.935
2022-09-02,33.95
2022-09-03,33.685
2022-09-04,40.576
2022-09-05,39.905
2022-09-06,48.594
2022-09-07,40.228
2022-09-08,36.945
2022-09-09,38.881
2022-09-10,35.391
2022-09-11,37.465
2022-09-12,42.937
2022-09-13,41.714
2022-09-14,42.467
2022-09-15,39.969
2022-09-16,34.684
2022-09-17,36.517
2022-09-18,41.918
2022-09-19,42.369
2022-09-20,47.217
2022-09-21,43.033
2022-09-22,38.324
2022-09-23,38.123
2022-09-24,34.861
2022-09-25,40.021
2022-09-26,45.525
2022-09-27,45.338
2022-09-28,42.963
2022-09-29,42.443
2022-09-30,37.323
2022-10-01,29.1
2022-10-02,30.73
2022-10-03,39.717
2022-10-04,37.753
2022-10-05,38.229
2022-10-06,39.724
2022-10-07,37.966
2022-10-08,30.651
2022-10-09,36.572
2022-10-10,37.062
2022-10-11,36.833
2022-10-12,40.453
2022-10-13,36.592
2022-10-14,35.142
2022-10-15,29.068
2022-10-16,28.843
2022-10-17,44.308
2022-10-18,40.183
2022-10-19,36.471
2022-10-20,34.015
2022-10-21,37.874
2022-10-22,31.479
2022-10-23,41.805
2022-10-24,40.577
2022-10-25,41.539
2022-10-26,39.963
2022-10-27,40.202
2022-10-28,34.631
2022-10-29,33.006
2022-10-30,35.389
2022-10-31,41.769
2022-11-01,35.578
2022-11-02,35.531
2022-11-03,36.816
2022-11-04,33.921
2022-11-05,35.825
2022-11-06,35.546
2022-11-07,43.582
2022-11-08,40.004
2022-11-09,40.977
2022-11-10,40.519
2022-11-11,37.99
2022-11-12,29.795
2022-11-13,34.116
2022-11-14,39.782
2022-11-15,37.775
2022-11-16,42.079
2022-11-17,41.007
2022-11-18,34.066
2022-11-19,34.833
2022-11-20,35.069
2022-11-21,41.162
2022-11-22,37.461
2022-11-23,33.51
2022-11-24,32.234
2022-11-25,38.026
2022-11-26,37.261
2022-11-27,41.689
2022-11-28,52.253
2022-11-29,46.777
2022-11-30,53.182
2022-12-01,39.237
2022-12-02,35.49
2022-12-03,36.746
2022-12-04,36.601
2022-12-05,43.055
2022-12-06,37.88
2022-12-07,38.27
2022-12-08,36.83
2022-12-09,31.83
2022-12-10,33.219
2022-12-11,37.104
2022-12-12,38.425
2022-12-13,45.088
2022-12-14,32.476
2022-12-15,39.604
2022-12-16,33.802
2022-12-17,31.722
2022-12-18,28.193
2022-12-19,38.989
2022-12-20,34.597
2022-12-21,33.452
2022-12-22,27.74
2022-12-23,28.386
2022-12-24,25.318
2022-12-25,26.669
2022-12-26,32.591
2022-12-27,41.226
2022-12-28,33.03
2022-12-29,30.14
2022-12-30,29.494
2022-12-31,36.502
2023-01-01,19.227
2023-01-02,28.275
2023-01-03,36.373
2023-01-04,48.348
2023-01-05,31.177
2023-01-06,28.356
2023-01-07,24.265
2023-01-08,29.565
2023-01-09,33.821
2023-01-10,33.987
2023-01-11,34.48
2023-01-12,34.614
2023-01-13,33.683
2023-01-14,24.439
2023-01-15,28.709
2023-01-16,30.157
2023-01-17,31.235
2023-01-18,29.111
2023-01-19,30.921
2023-01-20,30.16
2023-01-21,31.409
2023-01-22,43.975
2023-01-23,34.684
2023-01-24,35.164
2023-01-25,32.089
2023-01-26,33.155
2023-01-27,34.037
2023-01-28,35.866
2023-01-29,35.333
2023-01-30,34.891
2023-01-31,53.203
2023-02-01,32.965
2023-02-02,35.151
2023-02-03,29.761
2023-02-04,28.785
2023-02-05,32.618
2023-02-06,35.949
2023-02-07,33.857
2023-02-08,39.321
2023-02-09,33.838
2023-02-10,31.681
2023-02-11,35.994
2023-02-12,33.509
2023-02-13,37.659
2023-02-14,40.302
2023-02-15,39.402
2023-02-16,40.456
2023-02-17,27.195
2023-02-18,31.051
2023-02-19,35.73
2023-02-20,35.276
2023-02-21,43.169
2023-02-22,29.867
2023-02-23,33.007
2023-02-24,31.002
2023-02-25,33.658
2023-02-26,33.782
2023-02-27,34.829
2023-02-28,37.404
2023-03-01,30.99
2023-03-02,34.661
2023-03-03,27.873
2023-03-04,27.011
2023-03-05,34.366
2023-03-06,34.07
2023-03-07,35.029
2023-03-08,31.91
2023-03-09,27.236
2023-03-10,28.841
2023-03-11,30.446
2023-03-12,25.994
2023-03-13,31.835
2023-03-14,33.864
2023-03-15,41.86
2023-03-16,33.618
2023-03-17,30.485
2023-03-18,29.927
2023-03-19,32.857
2023-03-20,35
2023-03-21,38.552
2023-03-22,31.476
2023-03-23,33.241
2023-03-24,32.739
2023-03-25,29.368
2023-03-26,36.292
2023-03-27,37.859
2023-03-28,35.553
2023-03-29,36.958
2023-03-30,32.114
2023-03-31,33.964
2023-04-01,26.906
2023-04-02,30.804
2023-04-03,29.903
2023-04-04,29.29
2023-04-05,27.932
2023-04-06,27.977
2023-04-07,26.774
2023-04-08,29.315
2023-04-09,25.118
2023-04-10,33.558
2023-04-11,30.757
2023-04-12,31.808
2023-04-13,32.437
2023-04-14,29.06
2023-04-15,26.689
2023-04-16,29.61
2023-04-17,33.632
2023-04-18,31.496
2023-04-19,37.274
2023-04-20,27.368
2023-04-21,26.337
2023-04-22,28.334
2023-04-23,29.785
2023-04-24,33.951
2023-04-25,33.747
2023-04-26,36.571
2023-04-27,30.749
2023-04-28,35.099
2023-04-29,25.778
2023-04-30,28.151
2023-05-01,31.347
2023-05-02,29.582
2023-05-03,29.965
2023-05-04,28.007
2023-05-05,25.841
2023-05-06,25.064
2023-05-07,30.437
2023-05-08,40.083
2023-05-09,30.301
2023-05-10,34.394
2023-05-11,28.646
2023-05-12,27.09
2023-05-13,29.706
2023-05-14,27.632
2023-05-15,37.128
2023-05-16,31.643
2023-05-17,31.081
2023-05-18,27.444
2023-05-19,33.292
2023-05-20,28.104
2023-05-21,28.964
2023-05-22,36.94
2023-05-23,30.538
2023-05-24,28.754
2023-05-25,32.642
2023-05-26,26.54
2023-05-27,25.445
2023-05-28,25.74
2023-05-29,34.62
2023-05-30,36.236
2023-05-31,30.18
2023-06-01,31.226
2023-06-02,28.048
2023-06-03,26.082
2023-06-04,27.87
2023-06-05,35.506
2023-06-06,31.695
2023-06-07,35.609
2023-06-08,34.907
2023-06-09,29.46
2023-06-10,29.1
2023-06-11,32.326
2023-06-12,33.542
2023-06-13,35.392
2023-06-14,34.131
2023-06-15,35.693
2023-06-16,39.87
2023-06-17,33.163
2023-06-18,27.067
2023-06-19,34.437
2023-06-20,34.243
2023-06-21,31.618
2023-06-22,29.813
2023-06-23,27.208
2023-06-24,27.888
2023-06-25,28.743
2023-06-26,35.033
2023-06-27,34.13
2023-06-28,30.054
2023-06-29,26.286
2023-06-30,24.242
2023-07-01,22.652
2023-07-02,19.723
2023-07-03,23.56
2023-07-04,22.999
2023-07-05,25.4
2023-07-06,25.699
2023-07-07,23.738
2023-07-08,27.899
2023-07-09,23.187
2023-07-10,26.709
2023-07-11,25.856
2023-07-12,30.767
2023-07-13,24.061
2023-07-14,21.054
2023-07-15,21.937
2023-07-16,27.713
2023-07-17,31.097
2023-07-18,26.498
2023-07-19,30.309
2023-07-20,25.157
2023-07-21,21.933
2023-07-22,29.108
2023-07-23,26.997
2023-07-24,31.269
2023-07-25,27.491
2023-07-26,28.303
2023-07-27,29.624
2023-07-28,26.485
2023-07-29,27.07
2023-07-30,34.59
2023-07-31,30.804
2023-08-01,28.742
2023-08-02,26.746
2023-08-03,28.622
2023-08-04,24.893
2023-08-05,25.825
2023-08-06,28.289
2023-08-07,29.248
2023-08-08,35.488
2023-08-09,34.076
2023-08-10,29.788
2023-08-11,31.786
2023-08-12,29.757
2023-08-13,32.5
2023-08-14,33.917
2023-08-15,37.35
2023-08-16,30.497
2023-08-17,33.291
2023-08-18,38.78
2023-08-19,43.411
2023-08-20,47.906
2023-08-21,51.161
2023-08-22,52.935
2023-08-23,47.584
2023-08-24,48.607
2023-08-25,40.237
2023-08-26,44.358
2023-08-27,37.933
2023-08-28,39.486
2023-08-29,36.892
2023-08-30,38.835
2023-08-31,36.53
2023-09-01,35.776
2023-09-02,31.465
2023-09-03,33.361
2023-09-04,37.559
2023-09-05,38.758
2023-09-06,39.924
2023-09-07,37.93
2023-09-08,37.274
2023-09-09,40.81
2023-09-10,41.485
2023-09-11,40.791
2023-09-12,37.78
2023-09-13,46.355
2023-09-14,37.34
2023-09-15,33.487
2023-09-16,36.128
2023-09-17,45.044
2023-09-18,40.196
2023-09-19,36.209
2023-09-20,43.302
2023-09-21,36.753
2023-09-22,35.062
2023-09-23,34.196
2023-09-24,32.325
2023-09-25,39.944
2023-09-26,38.02
2023-09-27,34.961
2023-09-28,35.887
2023-09-29,39.369
2023-09-30,31.958
2023-10-01,32.786
2023-10-02,36.77
2023-10-03,37.388
2023-10-04,34.693
2023-10-05,37.672
2023-10-06,37.062
2023-10-07,30.75
2023-10-08,38.851
2023-10-09,41.006
2023-10-10,40.819
2023-10-11,36.806
2023-10-12,38.869
2023-10-13,34.829
2023-10-14,36.229
2023-10-15,38.061
2023-10-16,45.002
2023-10-17,44.462
2023-10-18,38.066
2023-10-19,36.262
2023-10-20,39.437
2023-10-21,45.66
2023-10-22,42.537
2023-10-23,46.447
2023-10-24,49.404
2023-10-25,41.69
2023-10-26,40.947
2023-10-27,39.923
2023-10-28,45.605
2023-10-29,56.424
2023-10-30,107.15
2023-10-31,85.646
2023-11-01,85.677
2023-11-02,58.81
2023-11-03,62.07
2023-11-04,48.267
2023-11-05,52.788
2023-11-06,57.742
2023-11-07,49.046
2023-11-08,51.7
2023-11-09,51.092
2023-11-10,55.658
2023-11-11,64.662
2023-11-12,69.27
2023-11-13,84.443
2023-11-14,61.899
2023-11-15,54.286
2023-11-16,49.472
2023-11-17,46.012
2023-11-18,51.202
2023-11-19,52.892
2023-11-20,50.777
2023-11-21,49.033
2023-11-22,46.889
2023-11-23,44.513
2023-11-24,51.978
2023-11-25,56.468
2023-11-26,63.303
2023-11-27,72.248
2023-11-28,65.889
2023-11-29,63.263
2023-11-30,50.813
2023-12-01,43.934
2023-12-02,46.153
2023-12-03,51.327
2023-12-04,49.221
2023-12-05,48.477
2023-12-06,46.518
2023-12-07,40.665
2023-12-08,44.102
2023-12-09,38.981
2023-12-10,42.391
2023-12-11,51.445
2023-12-12,51.775
2023-12-13,53.093
2023-12-14,44.065
2023-12-15,46.408
2023-12-16,40.529
2023-12-17,43.083
2023-12-18,43.256
2023-12-19,37.91
2023-12-20,41.02
2023-12-21,37.82
2023-12-22,40.933
2023-12-23,30.588
2023-12-24,29.8
2023-12-25,26.608
2023-12-26,35.738
2023-12-27,37.977
2023-12-28,42.608
2023-12-29,36.633
2023-12-30,36.595
2023-12-31,30.05
2024-01-01,23.647
2024-01-02,32.166
2024-01-03,30.733
2024-01-04,38.491
2024-01-05,30.735
2024-01-06,39.753
2024-01-07,34.518
2024-01-08,39.908
2024-01-09,35.018
2024-01-10,31.83
2024-01-11,40.352
2024-01-12,32.022
2024-01-13,33.25
2024-01-14,36.601
2024-01-15,41.279
2024-01-16,38.724
2024-01-17,38.337
2024-01-18,38.707
2024-01-19,35.283
2024-01-20,36.568
2024-01-21,36.867
2024-01-22,38.874
2024-01-23,36.128
2024-01-24,37.389
2024-01-25,36.277
2024-01-26,34.994
2024-01-27,33.963
2024-01-28,35.204
2024-01-29,36.667
2024-01-30,35.965
2024-01-31,31.469
2024-02-01,29.493
2024-02-02,36.899
2024-02-03,40.357
2024-02-04,57.067
2024-02-05,38.547
2024-02-06,35.129
2024-02-07,37.099
2024-02-08,40.158
2024-02-09,35.432
2024-02-10,39.386
2024-02-11,33.697
2024-02-12,41.482
2024-02-13,41.984
2024-02-14,34.95
2024-02-15,39.145
2024-02-16,33.579
2024-02-17,38.791
2024-02-18,37.474
2024-02-19,46.241
2024-02-20,45.825
2024-02-21,46.19
2024-02-22,34.154
2024-02-23,35.7
2024-02-24,37.609
2024-02-25,38.842
2024-02-26,49.976
2024-02-27,39.168
2024-02-28,43.764
2024-02-29,39.303
2024-03-01,35.771
2024-03-02,37.692
2024-03-03,43.601
2024-03-04,42.067
2024-03-05,44.859
2024-03-06,42.991
2024-03-07,42.364
2024-03-08,40.133
2024-03-09,39.493
2024-03-10,41.991
2024-03-11,49.423
2024-03-12,43.575
2024-03-13,40.741
2024-03-14,40.026
2024-03-15,48.082
2024-03-16,40.613
2024-03-17,48.512
2024-03-18,45.843
2024-03-19,43.292
2024-03-20,41.643
2024-03-21,42.826
2024-03-22,42.393
2024-03-23,47.647
2024-03-24,45.654
2024-03-25,50.091
2024-03-26,45.599
2024-03-27,45.736
2024-03-28,43.785
2024-03-29,41.686
2024-03-30,41.588
2024-03-31,42.101
2024-04-01,44.911
2024-04-02,42.963
2024-04-03,40.572
2024-04-04,42.388
2024-04-05,42.416
2024-04-06,38.142
2024-04-07,39.899
2024-04-08,47.809
2024-04-09,44.205
2024-04-10,41.075
2024-04-11,41.43
2024-04-12,44.644
2024-04-13,46.178
2024-04-14,43.104
2024-04-15,44.326
2024-04-16,43.548
2024-04-17,49.616
2024-04-18,44.645
2024-04-19,37.138
2024-04-20,41.02
2024-04-21,45.672
2024-04-22,49.103
2024-04-23,41.244
2024-04-24,43.198
2024-04-25,38.922
2024-04-26,39.439
2024-04-27,41.455
2024-04-28,44.461
2024-04-29,44.571
2024-04-30,43.329
2024-05-01,40.978
2024-05-02,41.396
2024-05-03,42.916
2024-05-04,37.229
2024-05-05,41.694
2024-05-06,38.847
2024-05-07,38.58
2024-05-08,46.527
2024-05-09,38.278
2024-05-10,44.617
2024-05-11,46.966
2024-05-12,35.316
2024-05-13,54.084
2024-05-14,47.985
2024-05-15,45.51
2024-05-16,39.066
2024-05-17,39.012
2024-05-18,35.915
2024-05-19,43.08
2024-05-20,44.043
2024-05-21,45.062
2024-05-22,43.358
2024-05-23,40.814
2024-05-24,42.225
2024-05-25,50.341
2024-05-26,44.866
2024-05-27,50.056
2024-05-28,45.48
2024-05-29,46.342
2024-05-30,38.878
2024-05-31,39.058
2024-06-01,41.872
2024-06-02,48.786
2024-06-03,52.515
2024-06-04,47.423
2024-06-05,44.742
2024-06-06,44.476
2024-06-07,41.229
2024-06-08,50.026
2024-06-09,47.904
2024-06-10,55.394
2024-06-11,50.861
2024-06-12,47.011
2024-06-13,42.224
2024-06-14,42.515
2024-06-15,40.622
2024-06-16,47.493
2024-06-17,47.682
2024-06-18,45.664
2024-06-19,42.798
2024-06-20,48.41
2024-06-21,39.084
2024-06-22,42.523
2024-06-23,47.389
2024-06-24,44.304
2024-06-25,50.099
2024-06-26,45.483
2024-06-27,41.78
2024-06-28,40.976
2024-06-29,39.356
2024-06-30,47.734
2024-07-01,39.957
2024-07-02,38.313
2024-07-03,37.877
2024-07-04,33.835
2024-07-05,33.622
2024-07-06,33.946
2024-07-07,35.571
2024-07-08,48.843
2024-07-09,36.93
2024-07-10,42.575
2024-07-11,40.899
2024-07-12,38.424
2024-07-13,38.732
2024-07-14,37.911
2024-07-15,40.096
2024-07-16,41.125
2024-07-17,40.466
2024-07-18,40.916
2024-07-19,37.646
2024-07-20,38.07
2024-07-21,43.787
2024-07-22,54.412
2024-07-23,43.452
2024-07-24,42.327
2024-07-25,48.354
2024-07-26,42.294
2024-07-27,37.795
2024-07-28,40.936
2024-07-29,46.128
2024-07-30,40.777
2024-07-31,53.042
2024-08-01,36.507
2024-08-02,38.849
2024-08-03,41.701
2024-08-04,38.358
2024-08-05,36.772
2024-08-06,35.406
2024-08-07,32.883
2024-08-08,44.667
2024-08-09,38.414
2024-08-10,37.592
2024-08-11,41.268
2024-08-12,41.862
2024-08-13,40.806
2024-08-14,40.831
2024-08-15,37.988
2024-08-16,37.18
2024-08-17,34.557
2024-08-18,33.463
2024-08-19,41.077
2024-08-20,36.69
2024-08-21,34.414
2024-08-22,34.728
2024-08-23,32.503
2024-08-24,31.46
2024-08-25,36.147
2024-08-26,36.008
2024-08-27,37.474
2024-08-28,34.094
2024-08-29,35.314
2024-08-30,33.203
2024-08-31,36.374
2024-09-01,34.189
2024-09-02,39.66
2024-09-03,36.318
2024-09-04,36.803
2024-09-05,33.937
2024-09-06,33.128
2024-09-07,42.224
2024-09-08,42.396
2024-09-09,49.001
2024-09-10,40.034
2024-09-11,38.504
2024-09-12,45.156
2024-09-13,38.125
2024-09-14,37.032
2024-09-15,44.008
2024-09-16,39.898
2024-09-17,40.372
2024-09-18,36.774
2024-09-19,43.066
2024-09-20,35.111
2024-09-21,41.152
2024-09-22,38.651
2024-09-23,42.029
2024-09-24,42.009
2024-09-25,40.72
2024-09-26,43.462
2024-09-27,40.282
2024-09-28,44.749
2024-09-29,43.195
2024-09-30,44.305
