Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Post ID,Video ID,Comment Text
Ugx7DJVz_hc5q_Quuq54AaABAg.9Oc8Cyzrohj9Od49L-zaPh,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-16T02:57:15.887753+00:00,0,Ugx7DJVz_hc5q_Quuq54AaABAg,,WLPvCefp6Qo,"{""text"":""Hayder,""},{""text"":""\n""},{""text"":""\n""},{""text"":""Thanks for reaching out.  If you would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels and take video requests via this platform.  If you enjoy the channel I hope you'll join the other supporters at Patreon.  Thanks for watching!""}"
Ugy7svnrX-KozE9ItnR4AaABAg.9OTwr2WRldG9ObqCFMaPKn,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-15T15:27:20.946039+00:00,0,Ugy7svnrX-KozE9ItnR4AaABAg,,FLQXW6G9P8I,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgwCLbUrMeiOFw9qMwB4AaABAg.9Ob3oR5UqdM9Obq8iWsB2M,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-15T15:26:52.08039+00:00,0,UgwCLbUrMeiOFw9qMwB4AaABAg,,Uh_-RZQIaEs,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
Ugxm-zsqzs8hbmXbqA54AaABAg.9Obf2tcEuQD9Obq7oCjIyy,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-15T15:26:44.622731+00:00,0,Ugxm-zsqzs8hbmXbqA54AaABAg,,o8a4d11g5Kw,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgwVw_NlC1BUIInuAql4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-14T15:15:17.977262+00:00,0,,,W-ML20X4YI0,"{""text"":""In case it is helpful, here are all my reviews and unboxing videos in a single playlist ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrFH4Q_7kscnXy0UkUL4lNTG"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrFH4Q_7kscnXy0UkUL4lNTG""}},{""text"":"".  Please let me know what you think in the comments.  You can support this channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" .  Thanks for watching!""}"
UgzB1vRoQFEiVAsyhbx4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-14T15:13:53.27144+00:00,0,,,HcvZpiq0X9E,"{""text"":""In case it is helpful, here are all my reviews and unboxing videos in a single playlist ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrFH4Q_7kscnXy0UkUL4lNTG"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrFH4Q_7kscnXy0UkUL4lNTG""}},{""text"":"".  Please let me know what you think in the comments.  You can support this channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" .  Thanks for watching!""}"
Ugx37mIT_K-Je0eWDE14AaABAg.9O6WY-svDgx9OTuadRVzSo,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:12:36.192402+00:00,0,Ugx37mIT_K-Je0eWDE14AaABAg,,9GZjtfYOXao,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
Ugw2HP6jzKmLxMQiRs94AaABAg.9O7mKUZ1MaB9OTu_2TvPuE,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:12:23.170992+00:00,0,Ugw2HP6jzKmLxMQiRs94AaABAg,,FUitbiQ2XG4,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgxJSaSbBuX7WH9ldyJ4AaABAg.9OJLrwiC4-Y9OTuWPsOSNG,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:11:53.402957+00:00,0,UgxJSaSbBuX7WH9ldyJ4AaABAg,,Z_V93Ex2VFc,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgxWo_QVHyqI-GY5qq14AaABAg.9OK75KqF1F69OTuUqa-wYG,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:11:40.521276+00:00,0,UgxWo_QVHyqI-GY5qq14AaABAg,,wEevt2a4SKI,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgyW0Up8ybDR9yxkID54AaABAg.9ONAfPISWNI9OTuS4W5Hsk,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:11:17.908974+00:00,0,UgyW0Up8ybDR9yxkID54AaABAg,,im19KuzjWwo,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgwNnRBehVZ88JBsK2x4AaABAg.9OPZ7VAlje39OTuQbMNjmf,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:11:05.801028+00:00,0,UgwNnRBehVZ88JBsK2x4AaABAg,,4QrfF-SgA7U,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgxRpQdQcfG_VTrDQAt4AaABAg.9OPcaBs1PEK9OTuPwhwu12,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:11:00.415032+00:00,0,UgxRpQdQcfG_VTrDQAt4AaABAg,,PLGezPQYMrs,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgxgJYIenJ0DUzzdYMJ4AaABAg.9OPnbhMdbsH9OTuPTeJrBH,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:10:56.557384+00:00,0,UgxgJYIenJ0DUzzdYMJ4AaABAg,,f8tdTiuj5lo,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgzZciOda6GFN0LJdUl4AaABAg.9OPnf-JmEdi9OTuOi3ubHh,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:10:50.34739+00:00,0,UgzZciOda6GFN0LJdUl4AaABAg,,f8tdTiuj5lo,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgzodOHR3uS5aaL8d_N4AaABAg.9OPrSjfbg_f9OTuO5FuYvX,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:10:45.247925+00:00,0,UgzodOHR3uS5aaL8d_N4AaABAg,,VMd-z3qBQsI,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
Ugw2U52sFelS0R6xql14AaABAg.9OPwly-kAj29OTuN6lHHVw,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:10:37.235356+00:00,0,Ugw2U52sFelS0R6xql14AaABAg,,1zIIcYfp5QA,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgxLk3bdAeM9W8gIDDJ4AaABAg.9OQEk4ishum9OTuMV4aA5l,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:10:32.158137+00:00,0,UgxLk3bdAeM9W8gIDDJ4AaABAg,,SrT2tPP2f84,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgwrGcbOOTihlx8pHdJ4AaABAg.9OTo2yTpLp69OTuLXUQx-G,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-12T04:10:24.260764+00:00,0,UgwrGcbOOTihlx8pHdJ4AaABAg,,n829SwSUZ_c,"{""text"":""Thanks for reaching out.  If you have questions or would like to request a video, please consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I interact personally with Patrons at all levels.  Thanks for watching!""}"
UgzvQ4YsU3t7W7L1Ind4AaABAg.9OKy0Iy2s0q9OL5PR44AxQ,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-08T18:02:37.828021+00:00,0,UgzvQ4YsU3t7W7L1Ind4AaABAg,,okaxKzoyMK0,"{""text"":""I'm glad it was helpful, thanks for watching!""}"
UgzpFy4kltwa3piRocR4AaABAg.9OIa7G1KUsF9OIknsJ9jdR,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-07T20:15:22.996182+00:00,0,UgzpFy4kltwa3piRocR4AaABAg,,9WnbPodUZEc,"{""text"":""I'm glad it was helpful, thanks for watching!""}"
UgwsaiPOZS_tjCtIvqt4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-07T14:59:03.405747+00:00,0,,,4QrfF-SgA7U,"{""text"":""In case it is helpful, here are all my Harbor Freight videos in a single playlist ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrGKOH3kG0AjIS-NtGOuMzwG"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrGKOH3kG0AjIS-NtGOuMzwG""}},{""text"":"".  Please let me know what you think in the comments.  You can support this channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" .  Thanks for watching!""}"
Ugyez6krkAstEPaXYcN4AaABAg.9OBhyGYq_1l9OBlcYuvpqT,UCPUuVY7w8brL0r__P8UBgyQ,2021-06-05T03:07:53.588894+00:00,0,Ugyez6krkAstEPaXYcN4AaABAg,,9WnbPodUZEc,"{""text"":""Haha, I'm glad the other videos were interesting.  Please let me know what you think of them and thanks for watching!""}"
UgyOCI4oG9Idc0slMLR4AaABAg.9NvZwMfxxfA9NxHlHf5jNu,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-30T02:49:35.600292+00:00,0,UgyOCI4oG9Idc0slMLR4AaABAg,,gA-KOk3SAb0,"{""text"":""Thanks for the kind words.  I can take cold drinks at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"" 😀.  In case you are interested, there are several other related videos that build off the root locus (for example designing a PID controller using root locus at ""},{""text"":"".  Feel free to check it out and let me know what you think.  Thanks for watching!""}"
Ugxj21YzirmrCoDxeHF4AaABAg.9NnluBKoUCZ9NunS1TP_eh,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-29T03:37:27.965814+00:00,0,Ugxj21YzirmrCoDxeHF4AaABAg,,wEevt2a4SKI,"{""text"":""Hi Hetvi, ""},{""text"":""\n""},{""text"":""\n""},{""text"":""It sounds like you are interested in control theory.  I answer questions in greater depth at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".   I hope you'll consider becoming a Patron so we can interact more closely.  Thanks for watching!""}"
UgybaUWulQ_UEXlL5it4AaABAg.9Np4MjKOkFZ9NunMnkCk-E,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-29T03:36:45.128356+00:00,0,UgybaUWulQ_UEXlL5it4AaABAg,,OE9Va_ky6yU,"{""text"":""Hi Damjan, I can answer questions in greater depth at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".   I hope you'll consider becoming a Patron so we can interact more closely.  Thanks for watching!""}"
UgwdRViZk_9u7wvdtvB4AaABAg.9NsPL9rZxMn9NunIb2i4Q2,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-29T03:36:10.747419+00:00,0,UgwdRViZk_9u7wvdtvB4AaABAg,,o8a4d11g5Kw,"{""text"":""Hi Harvey, I can answer questions in greater depth at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".   I hope you'll consider becoming a Patron so we can interact more closely.  Thanks for watching!""}"
UgyvdQl7NGR6WTaIZTl4AaABAg.9NtA47g4R7E9NumSDfUcUY,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-29T03:28:45.206456+00:00,0,UgyvdQl7NGR6WTaIZTl4AaABAg,,ZSNl5crAvsw,"{""text"":""Glad it helped!""}"
Ugwy2I6kIen7euCz0Wl4AaABAg.9NtlGpN_gio9NumQtxiZIf,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-29T03:28:34.411727+00:00,0,Ugwy2I6kIen7euCz0Wl4AaABAg,,GpA6u3KR7EQ,"{""text"":""I'm glad it was helpful, thanks for watching!""}"
UgzMc2qr58ISgmfyb3d4AaABAg.9NtvP-MPnab9NumP5MfkIL,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-29T03:28:19.619073+00:00,0,UgzMc2qr58ISgmfyb3d4AaABAg,,nidkPN12M4I,"{""text"":""Haha, thanks, I like the shirt also.  Maybe I'll start sending them to Patrons (""},{""text"":""https://www.patreon.com/christopherwlum)"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum)""}},{""text"":"" as a future promotion 😀.""}"
UgxUODCh84q0qVLS4i14AaABAg.9NulO_rIbLE9NumJaClNSs,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-29T03:27:34.540019+00:00,0,UgxUODCh84q0qVLS4i14AaABAg,,9WnbPodUZEc,"{""text"":""Thanks for expressing interest.  You should be able to download the file using the URL in the description so you can print it yourself.  I have some promotions for supporters of the channel (""},{""text"":""https://www.patreon.com/christopherwlum)"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum)""}},{""text"":"" but currently I'm not taking orders for the part, sorry.""}"
UgxaXMK1OUYpsrOXrKR4AaABAg.9NkH4XqAwdk9NkSAX2m6Dp,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-25T03:10:25.919556+00:00,0,UgxaXMK1OUYpsrOXrKR4AaABAg,,MvoQ3K-EMEI,"{""text"":""I just watched your arctic jambalaya video, that looks great and I'm going to try it out.  Thanks for watching and I hope to hear from you in a future video!""}"
Ugy10f-_5zFyiQxrJzZ4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-24T19:14:08.315848+00:00,0,,,MvoQ3K-EMEI,"{""text"":""In case it is helpful, here are all my camping videos are at ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrHJ_s1BaiBmkKiHlzWdprkW"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrHJ_s1BaiBmkKiHlzWdprkW""}},{""text"":"".  All my home DIY videos in a single playlist is at ""},{""text"":""https://www.youtube.com/playlist?list=PLxdnSsBqCrrEt05uhC6NenK_vAOawMuFt"",""playlistLink"":{""externalPlaylistId"":""PLxdnSsBqCrrEt05uhC6NenK_vAOawMuFt""}},{""text"":"".  You can support this channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  Please let me know what you think in the comments.  Thanks for watching!""}"
Ugw2lGRzkyzjX1EkRWp4AaABAg.9Ng-Cx2sgEn9NgjK9DLQzf,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-23T16:32:04.233292+00:00,0,Ugw2lGRzkyzjX1EkRWp4AaABAg,,4BJ-GpYbZlU,"{""text"":""I'm glad it was helpful.  If you have video requests/ideas, you can submit them via ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".   Thanks for watching!""}"
UgzTp78HmeSRJWUbW454AaABAg.9NgbIw8Xleb9NgjH043AwT,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-23T16:31:38.434731+00:00,0,UgzTp78HmeSRJWUbW454AaABAg,,TODDZnOT3ro,"{""text"":""I use the textbook by Stevens and Lewis.  If you have specific questions I can interact more via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"", thanks for watching!""}"
UgyivKczUqPuRkvlclB4AaABAg.9N_-FjZqG3s9NbSWDWpRxb,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-21T15:20:13.692656+00:00,0,UgyivKczUqPuRkvlclB4AaABAg,UgxBxe-Ijbi5PWPXRON4AaABCQ,,"{""text"":""Hi Abhishek, ""},{""text"":""\n""},{""text"":""\n""},{""text"":""Thanks, I enjoy making the videos to share the knowledge.  If you find them useful, perhaps you'll consider supporting the channel via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  I'm able to interact with Patrons much more closely including answering questions and taking video requests.  Perhaps I'll hear from you at a future video.  Thanks for watching!""}"
UgzumPMe9NfgH6Lz47Z4AaABAg.9NITBfayoi09N_z7uDH_2w,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-21T01:35:31.484094+00:00,0,UgzumPMe9NfgH6Lz47Z4AaABAg,,Hk6YBO_A_PU,"{""text"":""Thanks for catching this, I've updated the link.  It sounds like are involved in control systems.  If you have any input or questions, I'm able to interact with people more closely via Patreon at ""},{""text"":""https://www.patreon.com/christopherwlum"",""link"":{""linkUrl"":""https://www.patreon.com/christopherwlum""}},{""text"":"".  Thanks for watching!""}"
UgzIfNwfsSLbb1vx_ad4AaABAg.9NZEnKrkUrK9N_yxCrHL-P,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-21T01:33:55.660136+00:00,0,UgzIfNwfsSLbb1vx_ad4AaABAg,,Hk6YBO_A_PU,"{""text"":""Yes, you are absolutely correct, thank you for pointing this out.  I've listed this in the errata section.""}"
UgxkeQIE-jvkaHKiygp4AaABAg.9NSSx-r1VEt9NSUth46ywQ,UCPUuVY7w8brL0r__P8UBgyQ,2021-05-17T18:28:38.542656+00:00,0,UgxkeQIE-jvkaHKiygp4AaABAg,,yr6om0e0oAQ,"{""text"":""I'm glad you enjoy them.  Thanks for watching!""}"
