Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Video ID,Comment Text
UgzhZ1SIpCplKyrCLUJ4AaABAg.8unCLK4ezwh8unKUOR-fDj,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-11T14:19:08.119676+00:00,0,UgzhZ1SIpCplKyrCLUJ4AaABAg,wEevt2a4SKI,"{""text"":""You're welcome, I hope it was helpful!""}"
UgyylrBWvVdCsIBX5A94AaABAg.8uiL57bYaHt8uiM78qvpg4,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-09T15:57:14.083208+00:00,0,UgyylrBWvVdCsIBX5A94AaABAg,wEevt2a4SKI,"{""text"":""You're welcome, I hope it was helpful!""}"
UgznX0w3nYjl_e2LoZV4AaABAg.8uhGOpjvZt58uhIElxMYoc,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-09T06:04:04.995978+00:00,0,UgznX0w3nYjl_e2LoZV4AaABAg,gA-KOk3SAb0,"{""text"":""Good question.  Rule 1 applies only to proper transfer functions.  If not, you could have poles coming in from zeros at infinity rather than poles going to zeros at infinity.  Does the discussion at ""},{""text"":""2:31:12"",""videoLink"":{""externalVideoId"":""gA-KOk3SAb0"",""startTimeSeconds"":9072}},{""text"":"" (AKA rule 10) address the concern?""}"
Ugwh0VyP5kSI-Enerlh4AaABAg.8uco7fTiB2P8udru6XeW6N,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-07T22:07:28.521371+00:00,0,Ugwh0VyP5kSI-Enerlh4AaABAg,TuucPiJhEDY,"{""text"":""That is what happens on my car.""}"
Ugx7cpS-PzG_WBWA7T14AaABAg.8uZPLtP0c4q8uZf5aQwnyO,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-05T21:39:22.87832+00:00,0,Ugx7cpS-PzG_WBWA7T14AaABAg,42WBuhVJ7sA,"{""text"":""Thanks for watching!""}"
UgyIw5YCwu-07Deh1uV4AaABAg.8uZW0ZLaUoW8uZext54QAG,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-05T21:38:11.513014+00:00,0,UgyIw5YCwu-07Deh1uV4AaABAg,OUwfE_-tcfo,"{""text"":""Thanks for watching and for the nice comment, I hope it was helpful!""}"
UgwbgsIZgmG2H5xXbKd4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-03T15:13:55.5361+00:00,0,,_06cWLUZ_Bg,"{""text"":""Thanks, this was super helpful.  I love your other videos on Blender as well, keep up the great work!""}"
UgxrMqAkbPf3RhU5ZPF4AaABAg.8uT8DOGFQD_8uTlYXgn5cB,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-03T14:40:19.077042+00:00,0,UgxrMqAkbPf3RhU5ZPF4AaABAg,IAut5Y-Ns7g,"{""text"":""You're welcome, I'm glad you found it useful!""}"
UgyKG_F53oo3H0zmKGJ4AaABAg.8uR0UMFPn6G8uRNcm0-nH-,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-02T16:24:05.931849+00:00,0,UgyKG_F53oo3H0zmKGJ4AaABAg,IAut5Y-Ns7g,"{""text"":""I'm glad this was helpful, thanks for watching!""}"
UgzIRc4bJX1lZs2FnFt4AaABAg.8uQBkKbN5n-8uQN3RsGlXt,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-02T06:59:53.867742+00:00,0,UgzIRc4bJX1lZs2FnFt4AaABAg,cBMgRWOzLnw,"{""text"":""Thanks for the feedback, I will try a different color in the future""}"
UgwBGg6d1R7ltLbpUhl4AaABAg.8uP2ZZ9_LVq8uPDDvuTtWt,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-01T20:14:42.469696+00:00,0,UgwBGg6d1R7ltLbpUhl4AaABAg,3I1_5M7Okqo,"{""text"":""Thanks I'm glad it was helpful""}"
UgzpnsqouSSLK2k2quN4AaABAg,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-01T05:36:54.229344+00:00,0,,E_RDCFOlJx4,"{""text"":""As usual, Brian Douglas creates another great video!  I especially like the easy to understand example at ""},{""text"":""2:46"",""videoLink"":{""externalVideoId"":""E_RDCFOlJx4"",""startTimeSeconds"":166}},{""text"":"" 😉.""}"
Ugwo4EQPc_kYPGzJm_R4AaABAg.8uNbJBfhRaF8uNc6d-2f8x,UCPUuVY7w8brL0r__P8UBgyQ,2019-05-01T05:22:25.354749+00:00,0,Ugwo4EQPc_kYPGzJm_R4AaABAg,sF_sjFqNFUk,"{""text"":""As Maui says in Moana...\""You're welcome!\""""}"
UgyCvYZuzUEjz6xfibt4AaABAg.8uLpTY0p2TE8uMFpTelZz_,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-30T16:39:43.515981+00:00,0,UgyCvYZuzUEjz6xfibt4AaABAg,Fh3nMi87cB8,"{""text"":""I'm glad it was helpful, thanks for watching!""}"
UgzhGODJazZQxu7YBoF4AaABAg.8uKKJQl8TJi8uKLU2E1GOV,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-29T22:50:36.622684+00:00,0,UgzhGODJazZQxu7YBoF4AaABAg,TuucPiJhEDY,"{""text"":""I'm glad it was helpful, thanks for watching!""}"
UgzNSklQjGORd5qvmtt4AaABAg.8uHG83U231s8uHG_HDBdwb,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-28T18:10:02.966595+00:00,0,UgzNSklQjGORd5qvmtt4AaABAg,wEevt2a4SKI,"{""text"":""Quincy, thanks for the feedback. I've had a few requests for MPC control and it is on my list of videos to make.  I hope to catch you at another video!""}"
UgwYZYQdXPZaVZaBTl14AaABAg.8uHDeV8oPXX8uHEVRYNFoM,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-28T17:51:54.741182+00:00,0,UgwYZYQdXPZaVZaBTl14AaABAg,9vCTokJ5RQ8,"{""text"":""Hi Quincy, thanks for watching.  This video is going to be up in the next 2 weeks or so.  If you subscribe and turn on notifications you'll get a message when it goes live. Thanks for watching.""}"
Ugx9WEgWVRwzC40ljvR4AaABAg.8uFN_UyJhOV8uFOAHkqUEH,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-28T00:37:55.474249+00:00,0,Ugx9WEgWVRwzC40ljvR4AaABAg,aoFakXGYOH0,"{""text"":""I'm glad it was helpful, let me know if there are other things that help or hinder understanding, thanks for watching.""}"
Ugy4MPlVwHletgF8DjF4AaABAg.8uArpypCtFe8uC2nIOTY_a,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-26T17:33:25.583216+00:00,0,Ugy4MPlVwHletgF8DjF4AaABAg,KX7GNqy3k7w,"{""text"":""Thanks, I'm glad they are helpful!""}"
Ugzoym2Fc3X1ePxYn-J4AaABAg.8uAezSjVbJJ8uAgEsPxLJR,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-26T04:48:22.374599+00:00,0,Ugzoym2Fc3X1ePxYn-J4AaABAg,aoFakXGYOH0,"{""text"":""Justin, again thank you for catching this.  You have a very sharp eye!  The lecture notes are correct, please refer to these for the appropriate placement of parenthesis.""}"
UgyQmjSj4NakbAF31Dd4AaABAg.8uAZE1mxeFc8uAbbDhmJr8,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-26T04:07:52.19361+00:00,0,UgyQmjSj4NakbAF31Dd4AaABAg,KX7GNqy3k7w,"{""text"":""Justin, thanks for catching the error in the previous version of this video.""}"
UgzAqEA-SkwlZyCX5cV4AaABAg.8u9g-4baa4c8u9h6S1UyKH,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-25T19:36:43.190741+00:00,0,UgzAqEA-SkwlZyCX5cV4AaABAg,aoFakXGYOH0,"{""text"":""Karthick, thanks, I hope 2 hours of Bode plots didn't get boring!""}"
Ugw9pXT5XVb_QKHkK8t4AaABAg.8u2jur1FWds8u2zA6A8nor,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-23T04:59:49.272522+00:00,0,Ugw9pXT5XVb_QKHkK8t4AaABAg,Whp6jolTu34,"{""text"":""@Aaron Etheredge"",""mention"":{""externalChannelId"":""UCQ0tUiFZOzLgo1i8980O_8g""}},{""text"":"" , thanks for the good suggestions, I'll add this to my list of videos to try and get to in the future.""}"
Ugw9pXT5XVb_QKHkK8t4AaABAg.8u2jur1FWds8u2lXDkrd_2,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-23T03:00:38.670288+00:00,0,Ugw9pXT5XVb_QKHkK8t4AaABAg,Whp6jolTu34,"{""text"":""Aaron, thanks for watching and I'm glad this was helpful!""}"
Ugx1hHJVjkFuSw_rKy14AaABAg.8u1h-CtkQuz8u1hP7Y63Rh,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-22T17:05:20.754386+00:00,0,Ugx1hHJVjkFuSw_rKy14AaABAg,IAut5Y-Ns7g,"{""text"":""Mahi, thanks for watching and for the nice comment.  Please let me know what you think about some of the follow up videos as well.""}"
Ugwp0GcirUpumWIoGAt4AaABAg.8tzMo8nigCR8tzjQsoyx5U,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-21T13:25:20.376194+00:00,0,Ugwp0GcirUpumWIoGAt4AaABAg,THjaxvPBGOU,"{""text"":""Thanks for watching and for the comment!""}"
UgxarWsXwyRU-l4_nfx4AaABAg.8tywO-kElx78tyxynyCG75,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-21T06:13:12.11136+00:00,0,UgxarWsXwyRU-l4_nfx4AaABAg,5kz3iA9lOi4,"{""text"":""Haha, good idea.  Depends if my subscribers would prefer to see egg blasters rather than control theory.""}"
UgzVG52yxanJTnDEhWp4AaABAg.8tthrVVoG1r8tufzYqUgpv,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-19T14:19:03.330956+00:00,0,UgzVG52yxanJTnDEhWp4AaABAg,5FmXwsrHmpA,"{""text"":""I actually don't learn and I've burned myself before doing other videos (""},{""text"":""https://youtu.be/FsLFZT44l48?t=293)"",""videoLink"":{""externalVideoId"":""FsLFZT44l48""}},{""text"":"", haha!""}"
Ugxkbiyyx8OCa2H9RXx4AaABAg.8tsMKiO8TxY8tsXOol-QF4,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-18T18:16:46.759198+00:00,0,Ugxkbiyyx8OCa2H9RXx4AaABAg,lMRnTd8yLeY,"{""text"":""Thanks for watching and for the comment!""}"
Ugwi1AMxTAW4M51oKvJ4AaABAg.8ti-aGWNSkX8tsIdmUD2d1,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-18T16:07:53.184851+00:00,0,Ugwi1AMxTAW4M51oKvJ4AaABAg,FgF-QfbP7zc,"{""text"":""Karthick, I plan on continuing discussion on dynamic systems and then start moving into some classical control theory (root locus, lead/lag, full state, etc.).""}"
UgxquD1bFEUPiVDueD54AaABAg.8tqTQly725b8tqUegKl-bW,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-17T23:14:23.183842+00:00,0,UgxquD1bFEUPiVDueD54AaABAg,P5fcgnaYIeQ,"{""text"":""Thanks for watching, I'm glad you enjoy them.""}"
UgzAkaGq6cjmFvV2eeh4AaABAg.8toYgikp83p8to_veo8pzw,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-17T05:30:39.142877+00:00,0,UgzAkaGq6cjmFvV2eeh4AaABAg,FgF-QfbP7zc,"{""text"":""Very good observation, that is exactly the point of the final value theorem (good for times like midterms when you don't have time to do the partial fraction expansions).""}"
Ugwi1AMxTAW4M51oKvJ4AaABAg.8ti-aGWNSkX8tiyKbv8tE1,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-15T01:08:28.083695+00:00,0,Ugwi1AMxTAW4M51oKvJ4AaABAg,FgF-QfbP7zc,"{""text"":""Thanks for watching.  I do indeed plan to do a lecture on Kalman filtering and state estimation.  However this might not make it in the schedule for a few months.  Particle filters would be a neat extension of this so thanks for the great suggestion.""}"
Ugy3DFjQezmXy20fuuh4AaABAg.8tb5yXLLWGq8tbgC3j93f2,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-12T05:15:19.824561+00:00,0,Ugy3DFjQezmXy20fuuh4AaABAg,OE9Va_ky6yU,"{""text"":""Brian, thanks for the feedback, I will try to fix this in future videos.""}"
Ugyi8t7lVAGKvD5Si5p4AaABAg.8tUJscR8VDx8tUMjbK6fjW,UCPUuVY7w8brL0r__P8UBgyQ,2019-04-08T23:42:37.264772+00:00,0,Ugyi8t7lVAGKvD5Si5p4AaABAg,Uh_-RZQIaEs,"{""text"":""Thanks for watching, I'm glad you enjoy them!""}"
UgwuUF1Ds_FFzj3Eghd4AaABAg.8t2cgYdY7bU8t3kyW2PMWm,UCPUuVY7w8brL0r__P8UBgyQ,2019-03-29T15:43:36.884571+00:00,0,UgwuUF1Ds_FFzj3Eghd4AaABAg,IAut5Y-Ns7g,"{""text"":""Ashwyn, that is a great question.  If the deflections are large, some of the assumptions do not hold true so the solution we obtain may no longer be accurate.  Depending on the desired fidelity of the model, this may or may not be acceptable to you.  Of course, there are many other large assumptions we make when building the model so it is important to realize that this is just a mathematical approximation of the system.  A system with large deflections will likely still display some of the characteristics predicted by the model.""}"
Ugw2NdxaT6XYScWysKZ4AaABAg.8syBFpJWukl8syd0yJjydQ,UCPUuVY7w8brL0r__P8UBgyQ,2019-03-27T06:38:44.316615+00:00,0,Ugw2NdxaT6XYScWysKZ4AaABAg,Yvgxx2vwsRY,"{""text"":""Great idea, thanks for the suggestion.  I'll put this on my list of videos to make and hopefully have something up soon.  Thanks for watching!""}"
UgwQLgq-FeVb08BWYNx4AaABAg.8skT80pOQ-C8skY56rAeCS,UCPUuVY7w8brL0r__P8UBgyQ,2019-03-21T19:17:30.508469+00:00,0,UgwQLgq-FeVb08BWYNx4AaABAg,wEevt2a4SKI,"{""text"":""Thanks for watching, I hope to have a few more up in the next few weeks.""}"
UgzSQajnTrHAr9cOQel4AaABAg.8scHjxlr3V48scT3qar7fU,UCPUuVY7w8brL0r__P8UBgyQ,2019-03-18T15:59:43.219221+00:00,0,UgzSQajnTrHAr9cOQel4AaABAg,3I1_5M7Okqo,"{""text"":""Thanks for watching, I'm glad you enjoyed it!""}"
UgwvYPrAe2vGHdcINgJ4AaABAg.8rukBwrwzjJ8s3bxComcsj,UCPUuVY7w8brL0r__P8UBgyQ,2019-03-04T17:53:24.013697+00:00,0,UgwvYPrAe2vGHdcINgJ4AaABAg,R8qeOBHKFFA,"{""text"":""No, I don't believe you can replace the batteries as they are internal and likely a custom form-factor.""}"
UgwSvz5MPvXgQfweiyV4AaABAg.8pkOE8qoKIb8rWxHE26e_1,UCPUuVY7w8brL0r__P8UBgyQ,2019-02-19T06:46:21.016866+00:00,0,UgwSvz5MPvXgQfweiyV4AaABAg,Rhy82gY2caE,"{""text"":""@Deveshi Debi""},{""text"":"" no, I am not aware of a fix.  I think this is actually incompatible worth windows 10.""}"
Ugy0FDTsIgfmi-UGk_F4AaABAg.8rNg4RA-mxI8rNhGEFkEV3,UCPUuVY7w8brL0r__P8UBgyQ,2019-02-15T16:33:14.401181+00:00,0,Ugy0FDTsIgfmi-UGk_F4AaABAg,wEevt2a4SKI,"{""text"":""Hi Karthick, thanks for watching.  I'm still working on that video.  In the meantime, I have a video talking about practical implementation of full state controllers at ""},{""text"":""https://youtu.be/9vCTokJ5RQ8"",""videoLink"":{""externalVideoId"":""9vCTokJ5RQ8""}}"
UgxXAProppnFNbXOoip4AaABAg.8quUYPz4x9D8quVYcZV-ct,UCPUuVY7w8brL0r__P8UBgyQ,2019-02-03T23:04:56.441847+00:00,0,UgxXAProppnFNbXOoip4AaABAg,9vCTokJ5RQ8,"{""text"":""Thanks for watching, I hope to see you at other videos.""}"
UgxDnZ71ST3hQelGop94AaABAg.8qK2-ldfeps8qKjfz7DBMO,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-20T16:25:15.215874+00:00,0,UgxDnZ71ST3hQelGop94AaABAg,uTabQKD2WMs,"{""text"":""Very good point.  Perhaps he had some inside networking connections""}"
Ugzgn30zRYRno3FtSg94AaABAg.8qFIDYjXmol8qFoSwVGk1t,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-18T18:30:49.445259+00:00,0,Ugzgn30zRYRno3FtSg94AaABAg,Rhy82gY2caE,"{""text"":""You are totally correct, this is incompatible for Windows 10. I'm working on a video showing how this breaks a lot of stuff in Windows 10.""}"
UgwJXZ__L5T5vhWgQNR4AaABAg.8q5guHSXwsj8qBDY5hr7QP,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-16T23:42:31.029894+00:00,0,UgwJXZ__L5T5vhWgQNR4AaABAg,okaxKzoyMK0,"{""text"":""Yes, I concur. I won't turn away paypal donations :)""}"
UgzVTq2NX1oTbvG5lTx4AaABAg.8pzqPlDcbtU8qArAmWlw38,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-16T20:18:21.412364+00:00,0,UgzVTq2NX1oTbvG5lTx4AaABAg,Rhy82gY2caE,"{""text"":""@Andrew Atkinson"",""mention"":{""externalChannelId"":""UC_I8BRmI-vWSRdHHG_J0F3w""}},{""text"":"" I completely agree, it is too bad this is not compatible with Windows 10.""}"
UgwSvz5MPvXgQfweiyV4AaABAg.8pkOE8qoKIb8qAeC0wC7RM,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-16T18:24:55.852363+00:00,0,UgwSvz5MPvXgQfweiyV4AaABAg,Rhy82gY2caE,"{""text"":""I just confirmed that Duet Display does in fact cause problems with Windows 10.  I'll post a video of this shortly.  I would keep it uninstalled if I were you.""}"
UgzVTq2NX1oTbvG5lTx4AaABAg.8pzqPlDcbtU8qAe7t5Te8z,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-16T18:24:21.95901+00:00,0,UgzVTq2NX1oTbvG5lTx4AaABAg,Rhy82gY2caE,"{""text"":""Andrew, thanks for pointing this out.  I just verified that this does in fact cause problems on a Windows 10 machine.  I will post a video showing this.  In summary, DO NOT install Duet Display as it is not compatible with Windows 10.""}"
UgxXmSe7vIvTdTq5VX14AaABAg.8q0ZCI3mxFI8q0avJsdiGv,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-12T20:43:53.654303+00:00,0,UgxXmSe7vIvTdTq5VX14AaABAg, -OyRCgv-hPs,"{""text"":""Haha, nice!""}"
UgzKch0Mt7S1iJPUKMB4AaABAg.8pxMf6A0aL68pxNoFILoAT,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-11T05:23:37.951682+00:00,0,UgzKch0Mt7S1iJPUKMB4AaABAg, -OyRCgv-hPs,"{""text"":""Haha, Morgan for the win!""}"
Ugxo7bJZ4shTbBvlQ4R4AaABAg.8pvFtpjB-1q8pvhQcghsmH,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-10T13:45:17.331338+00:00,0,Ugxo7bJZ4shTbBvlQ4R4AaABAg,DsNJk1alsMQ,"{""text"":""You want to make sure the tubes are long enough to reach the connectors or your pressure transducer.""}"
UgyLvI9tQhSTipE0jjZ4AaABAg.8ptRir2FGon8ptV-PPbGLl,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-09T17:09:29.809503+00:00,0,UgyLvI9tQhSTipE0jjZ4AaABAg,wEevt2a4SKI,"{""text"":""You can use appropriate elements in the Q matrix to emphasize or de-emphasize the importance of a given state.""}"
UgwvJzr1fS2E8euD5dx4AaABAg.8pnEbf6Vq0Z8pnGwdGboLk,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-07T07:11:12.319838+00:00,0,UgwvJzr1fS2E8euD5dx4AaABAg,okaxKzoyMK0,"{""text"":""Tharun, thanks for the feedback.  Also, thanks for the great note about Rodrigues' rotation formula.  I ended up deleting my old video and uploading a new one based on your suggestion to clarify the name of this formula.""}"
UgwGjEMP_lKGEmj42jJ4AaABAg.8pn1HYrN_E58pn49TFL73U,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-07T05:19:29.775161+00:00,0,UgwGjEMP_lKGEmj42jJ4AaABAg,okaxKzoyMK0,"{""text"":""Jacob, thanks for watching, we'll keep the analogies coming in the future videos, standby...""}"
UgwUPOq69UAi9JeW6fd4AaABAg.8pj6rpPV7Mn8pjFTIwamfT,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-05T17:41:21.80519+00:00,0,UgwUPOq69UAi9JeW6fd4AaABAg,wEevt2a4SKI,"{""text"":""Thanks for the kind words, I hope to catch you at a future video.""}"
Ugz5tNzOPjzWqjH-VSR4AaABAg.8pUwMBeE0M68pe0FV7HKOs,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-03T16:52:12.168486+00:00,0,Ugz5tNzOPjzWqjH-VSR4AaABAg,Rhy82gY2caE,"{""text"":""Sjoerd, thank for the interesting data point.  I am beginning to suspect that the graphics driver on my Surface is not functioning properly.  I'll investigate and post an update if this turns out to affect performance of the Duet Display.""}"
UgwrgKiHFAWiQe7aghZ4AaABAg.8p_KFUaQ1gQ8pcJ0YjN_RX,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-03T00:57:42.321295+00:00,0,UgwrgKiHFAWiQe7aghZ4AaABAg,wEevt2a4SKI,"{""text"":""Anuj, one of my lessons on full state feedback control is located at ""},{""text"":""https://youtu.be/9vCTokJ5RQ8"",""videoLink"":{""externalVideoId"":""9vCTokJ5RQ8""}},{""text"":"".  If you like it please leave a comment and share, thanks.""}"
Ugxvx4K_VenHOCCprKl4AaABAg.8p_EfWFK9Ow8pbQfPVqWl-,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-02T16:45:20.809285+00:00,0,Ugxvx4K_VenHOCCprKl4AaABAg,wEevt2a4SKI,"{""text"":""@Anuj Regmi"",""mention"":{""externalChannelId"":""UCuPLcuSqm-60PdXf-Pycx2A""}},{""text"":"" Thanks for the kinds words.  Please share the video if you like it.  In terms of LQR tracking, you might want to look at ""},{""text"":""\n""},{""text"":""\n""},{""text"":""Groves, K., Sigthorsson, D., Serrani, A., Yurkovich, S., Bolender, M. and Doman, D., \""Reference command tracking for a linearized model of an air-breathing hypersonic vehicle\"". In AIAA guidance, navigation, and control conference and exhibit, 2005, August.""}"
UgwiG2QXohKD6J0p1ix4AaABAg.8pb6mbuH9pd8pbNrGKfAEY,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-02T16:20:45.153122+00:00,0,UgwiG2QXohKD6J0p1ix4AaABAg,ixsRJPlO_rc,"{""text"":""Thanks for watching, if you'd like to see solutions to the heat equation, I have a few videos at ""},{""text"":""https://youtu.be/I3jiMhVGmcg"",""videoLink"":{""externalVideoId"":""I3jiMhVGmcg""}},{""text"":"" and ""},{""text"":""https://youtu.be/GCESkCyZt4g"",""videoLink"":{""externalVideoId"":""GCESkCyZt4g""}},{""text"":"".""}"
UgwrgKiHFAWiQe7aghZ4AaABAg.8p_KFUaQ1gQ8pbNk-H75Zc,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-02T16:19:45.557836+00:00,0,UgwrgKiHFAWiQe7aghZ4AaABAg,wEevt2a4SKI,"{""text"":""Anuj, I'm working on putting this together now, it should hopefully be up in a month or so.""}"
Ugxvx4K_VenHOCCprKl4AaABAg.8p_EfWFK9Ow8pbNfBFsQaW,UCPUuVY7w8brL0r__P8UBgyQ,2019-01-02T16:19:06.112899+00:00,0,Ugxvx4K_VenHOCCprKl4AaABAg,wEevt2a4SKI,"{""text"":""Thanks for watching.  I'm not aware of a 'care' function but if you'd like to use Mathematica for LQR, there is a function called 'LQRegulatorGains' that might be useful.""}"
